-;;;;;;;;8;9;10;11;12;13;14;15;16;17;18;19
-;;;;;;;;POTENCIA (€/kW/día);;;;;;ENERGIA (€/kWh);;;;;
-;soporte;CIA;SISTEMA;CIA;Producto CIA (potencia);Transporte Distribución;fee;P1;P2;P3;P4;P5;P6;P1;P2;P3;P4;P5;P6
-;BALEARESACCIONAFIJOCIERZO6.2TD-;ACCIONA;BALEARES;;CIERZO;6.2TD;-; 0,06027 € ; 0,05698 € ; 0,03705 € ; 0,03541 € ; 0,01998 € ; 0,01868 € ; 0,25957 € ; 0,26164 € ; 0,26616 € ; 0,26196 € ; 0,25349 € ; 0,23332 € 
-;BALEARESACCIONAFIJOLEVANTE6.2TD-;ACCIONA;BALEARES;;LEVANTE;6.2TD;-; 0,04383 € ; 0,04054 € ; 0,02061 € ; 0,01897 € ; 0,00354 € ; 0,00224 € ; 0,27073 € ; 0,27280 € ; 0,27733 € ; 0,27313 € ; 0,26465 € ; 0,24448 € 
-;BALEARESACCIONAFIJOLEVANTE+6.2TD-;ACCIONA;BALEARES;;LEVANTE+;6.2TD;-; 0,05479 € ; 0,05150 € ; 0,03157 € ; 0,02993 € ; 0,01450 € ; 0,01320 € ; 0,27073 € ; 0,27280 € ; 0,27733 € ; 0,27313 € ; 0,26465 € ; 0,24448 € 
-;BALEARESACCIONAFIJOPONIENTE6.2TD-;ACCIONA;BALEARES;;PONIENTE;6.2TD;-; 0,04383 € ; 0,04054 € ; 0,02061 € ; 0,01897 € ; 0,00354 € ; 0,00224 € ; 0,26464 € ; 0,26671 € ; 0,27124 € ; 0,26704 € ; 0,25856 € ; 0,23839 € 
-;BALEARESACCIONAFIJOPONIENTE+6.2TD-;ACCIONA;BALEARES;;PONIENTE+;6.2TD;-; 0,04931 € ; 0,04602 € ; 0,02609 € ; 0,02445 € ; 0,00902 € ; 0,00772 € ; 0,26464 € ; 0,26671 € ; 0,27124 € ; 0,26704 € ; 0,25856 € ; 0,23839 € 
-;BALEARESACCIONAFIJOTRAMONTANA6.2TD-;ACCIONA;BALEARES;;TRAMONTANA;6.2TD;-; 0,04383 € ; 0,04054 € ; 0,02061 € ; 0,01897 € ; 0,00354 € ; 0,00224 € ; 0,25957 € ; 0,26164 € ; 0,26616 € ; 0,26196 € ; 0,25349 € ; 0,23332 € 
-;BALEARESACCIONAFIJOTRAMONTANA+6.2TD-;ACCIONA;BALEARES;;TRAMONTANA+;6.2TD;-; 0,04657 € ; 0,04328 € ; 0,02335 € ; 0,02171 € ; 0,00628 € ; 0,00498 € ; 0,25957 € ; 0,26164 € ; 0,26616 € ; 0,26196 € ; 0,25349 € ; 0,23332 € 
-;PENINSULAAEQFIJOARMONIA2.0TD3;AEQ;PENINSULA;;ARMONIA;2.0TD;3; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,26552 € ; 0,21194 € ; 0,17568 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOEQUILIBRIO2.0TD3;AEQ;PENINSULA;;EQUILIBRIO;2.0TD;3; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,26552 € ; 0,21194 € ; 0,17568 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOSIMETRIA2.0TD3;AEQ;PENINSULA;;SIMETRIA;2.0TD;3; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,26552 € ; 0,21194 € ; 0,17568 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOARMONIA2.0TD6;AEQ;PENINSULA;;ARMONIA;2.0TD;6; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,26852 € ; 0,21494 € ; 0,17868 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOEQUILIBRIO2.0TD6;AEQ;PENINSULA;;EQUILIBRIO;2.0TD;6; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,26852 € ; 0,21494 € ; 0,17868 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOSIMETRIA2.0TD6;AEQ;PENINSULA;;SIMETRIA;2.0TD;6; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,26852 € ; 0,21494 € ; 0,17868 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOARMONIA2.0TD8;AEQ;PENINSULA;;ARMONIA;2.0TD;8; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,27052 € ; 0,21690 € ; 0,18068 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOEQUILIBRIO2.0TD8;AEQ;PENINSULA;;EQUILIBRIO;2.0TD;8; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,27052 € ; 0,21690 € ; 0,18068 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOSIMETRIA2.0TD8;AEQ;PENINSULA;;SIMETRIA;2.0TD;8; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,27052 € ; 0,21690 € ; 0,18068 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOARMONIA2.0TD10;AEQ;PENINSULA;;ARMONIA;2.0TD;10; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,27252 € ; 0,21894 € ; 0,18268 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOEQUILIBRIO2.0TD10;AEQ;PENINSULA;;EQUILIBRIO;2.0TD;10; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,27252 € ; 0,21894 € ; 0,18268 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOSIMETRIA2.0TD10;AEQ;PENINSULA;;SIMETRIA;2.0TD;10; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,27252 € ; 0,21894 € ; 0,18268 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOARMONIA2.0TD15;AEQ;PENINSULA;;ARMONIA;2.0TD;15; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,27752 € ; 0,22394 € ; 0,18768 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOEQUILIBRIO2.0TD15;AEQ;PENINSULA;;EQUILIBRIO;2.0TD;15; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,27752 € ; 0,22394 € ; 0,18768 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOSIMETRIA2.0TD15;AEQ;PENINSULA;;SIMETRIA;2.0TD;15; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,27752 € ; 0,22394 € ; 0,18768 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOARMONIA2.0TD20;AEQ;PENINSULA;;ARMONIA;2.0TD;20; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,28252 € ; 0,22894 € ; 0,19268 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOEQUILIBRIO2.0TD20;AEQ;PENINSULA;;EQUILIBRIO;2.0TD;20; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,28252 € ; 0,22894 € ; 0,19268 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOSIMETRIA2.0TD20;AEQ;PENINSULA;;SIMETRIA;2.0TD;20; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,28252 € ; 0,22894 € ; 0,19268 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOARMONIA2.0TD25;AEQ;PENINSULA;;ARMONIA;2.0TD;25; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,28752 € ; 0,23394 € ; 0,19748 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOEQUILIBRIO2.0TD25;AEQ;PENINSULA;;EQUILIBRIO;2.0TD;25; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,28752 € ; 0,23394 € ; 0,19748 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOSIMETRIA2.0TD25;AEQ;PENINSULA;;SIMETRIA;2.0TD;25; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,28752 € ; 0,23394 € ; 0,19748 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOARMONIA2.0TD30;AEQ;PENINSULA;;ARMONIA;2.0TD;30; 0,07180 € ; 0,00553 € ; -   € ; -   € ; -   € ; -   € ; 0,29252 € ; 0,23894 € ; 0,20268 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOEQUILIBRIO2.0TD30;AEQ;PENINSULA;;EQUILIBRIO;2.0TD;30; 0,08160 € ; 0,01354 € ; -   € ; -   € ; -   € ; -   € ; 0,29252 € ; 0,23894 € ; 0,20268 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOSIMETRIA2.0TD30;AEQ;PENINSULA;;SIMETRIA;2.0TD;30; 0,09215 € ; 0,02217 € ; -   € ; -   € ; -   € ; -   € ; 0,29252 € ; 0,23894 € ; 0,20268 € ; -   € ; -   € ; -   € 
-;PENINSULAAEQFIJOARMONIA3.0TD3;AEQ;PENINSULA;;ARMONIA;3.0TD;3; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,25657 € ; 0,23577 € ; 0,20786 € ; 0,18958 € ; 0,17025 € ; 0,16774 € 
-;PENINSULAAEQFIJOEQUILIBRIO3.0TD3;AEQ;PENINSULA;;EQUILIBRIO;3.0TD;3; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,25657 € ; 0,23577 € ; 0,20786 € ; 0,18958 € ; 0,17025 € ; 0,16774 € 
-;PENINSULAAEQFIJOSIMETRIA3.0TD3;AEQ;PENINSULA;;SIMETRIA;3.0TD;3; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,25657 € ; 0,23577 € ; 0,20786 € ; 0,18958 € ; 0,17025 € ; 0,16774 € 
-;PENINSULAAEQFIJOARMONIA3.0TD6;AEQ;PENINSULA;;ARMONIA;3.0TD;6; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,25957 € ; 0,23877 € ; 0,21086 € ; 0,19258 € ; 0,17325 € ; 0,17074 € 
-;PENINSULAAEQFIJOEQUILIBRIO3.0TD6;AEQ;PENINSULA;;EQUILIBRIO;3.0TD;6; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,25957 € ; 0,23877 € ; 0,21086 € ; 0,19258 € ; 0,17325 € ; 0,17074 € 
-;PENINSULAAEQFIJOSIMETRIA3.0TD6;AEQ;PENINSULA;;SIMETRIA;3.0TD;6; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,25957 € ; 0,23877 € ; 0,21086 € ; 0,19258 € ; 0,17325 € ; 0,17074 € 
-;PENINSULAAEQFIJOARMONIA3.0TD8;AEQ;PENINSULA;;ARMONIA;3.0TD;8; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,26157 € ; 0,24077 € ; 0,21286 € ; 0,19458 € ; 0,17525 € ; 0,17274 € 
-;PENINSULAAEQFIJOEQUILIBRIO3.0TD8;AEQ;PENINSULA;;EQUILIBRIO;3.0TD;8; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,26157 € ; 0,24077 € ; 0,21286 € ; 0,19458 € ; 0,17525 € ; 0,17274 € 
-;PENINSULAAEQFIJOSIMETRIA3.0TD8;AEQ;PENINSULA;;SIMETRIA;3.0TD;8; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,26157 € ; 0,24077 € ; 0,21286 € ; 0,19458 € ; 0,17525 € ; 0,17274 € 
-;PENINSULAAEQFIJOARMONIA3.0TD10;AEQ;PENINSULA;;ARMONIA;3.0TD;10; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,26357 € ; 0,24277 € ; 0,21486 € ; 0,19658 € ; 0,17725 € ; 0,17474 € 
-;PENINSULAAEQFIJOEQUILIBRIO3.0TD10;AEQ;PENINSULA;;EQUILIBRIO;3.0TD;10; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,26357 € ; 0,24277 € ; 0,21486 € ; 0,19658 € ; 0,17725 € ; 0,17474 € 
-;PENINSULAAEQFIJOSIMETRIA3.0TD10;AEQ;PENINSULA;;SIMETRIA;3.0TD;10; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,26357 € ; 0,24277 € ; 0,21486 € ; 0,19658 € ; 0,17725 € ; 0,17474 € 
-;PENINSULAAEQFIJOARMONIA3.0TD15;AEQ;PENINSULA;;ARMONIA;3.0TD;15; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,26857 € ; 0,24777 € ; 0,21986 € ; 0,20158 € ; 0,18225 € ; 0,17974 € 
-;PENINSULAAEQFIJOEQUILIBRIO3.0TD15;AEQ;PENINSULA;;EQUILIBRIO;3.0TD;15; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,26857 € ; 0,24777 € ; 0,21986 € ; 0,20158 € ; 0,18225 € ; 0,17974 € 
-;PENINSULAAEQFIJOSIMETRIA3.0TD15;AEQ;PENINSULA;;SIMETRIA;3.0TD;15; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,26857 € ; 0,24777 € ; 0,21986 € ; 0,20158 € ; 0,18225 € ; 0,17974 € 
-;PENINSULAAEQFIJOARMONIA3.0TD20;AEQ;PENINSULA;;ARMONIA;3.0TD;20; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,27357 € ; 0,25277 € ; 0,22486 € ; 0,20658 € ; 0,18725 € ; 0,18474 € 
-;PENINSULAAEQFIJOEQUILIBRIO3.0TD20;AEQ;PENINSULA;;EQUILIBRIO;3.0TD;20; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,27357 € ; 0,25277 € ; 0,22486 € ; 0,20658 € ; 0,18725 € ; 0,18474 € 
-;PENINSULAAEQFIJOSIMETRIA3.0TD20;AEQ;PENINSULA;;SIMETRIA;3.0TD;20; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,27357 € ; 0,25277 € ; 0,22486 € ; 0,20658 € ; 0,18725 € ; 0,18474 € 
-;PENINSULAAEQFIJOARMONIA3.0TD25;AEQ;PENINSULA;;ARMONIA;3.0TD;25; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,27857 € ; 0,25777 € ; 0,22986 € ; 0,21158 € ; 0,19225 € ; 0,18974 € 
-;PENINSULAAEQFIJOEQUILIBRIO3.0TD25;AEQ;PENINSULA;;EQUILIBRIO;3.0TD;25; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,27857 € ; 0,25777 € ; 0,22986 € ; 0,21158 € ; 0,19225 € ; 0,18974 € 
-;PENINSULAAEQFIJOSIMETRIA3.0TD25;AEQ;PENINSULA;;SIMETRIA;3.0TD;25; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,27857 € ; 0,25777 € ; 0,22986 € ; 0,21158 € ; 0,19225 € ; 0,18974 € 
-;PENINSULAAEQFIJOARMONIA3.0TD30;AEQ;PENINSULA;;ARMONIA;3.0TD;30; 0,03831 € ; 0,03260 € ; 0,01097 € ; 0,01001 € ; 0,00749 € ; 0,00548 € ; 0,28357 € ; 0,26277 € ; 0,23486 € ; 0,21658 € ; 0,19725 € ; 0,19474 € 
-;PENINSULAAEQFIJOEQUILIBRIO3.0TD30;AEQ;PENINSULA;;EQUILIBRIO;3.0TD;30; 0,03831 € ; 0,03260 € ; 0,02124 € ; 0,02029 € ; 0,01776 € ; 0,01576 € ; 0,28357 € ; 0,26277 € ; 0,23486 € ; 0,21658 € ; 0,19725 € ; 0,19474 € 
-;PENINSULAAEQFIJOSIMETRIA3.0TD30;AEQ;PENINSULA;;SIMETRIA;3.0TD;30; 0,03831 € ; 0,03260 € ; 0,03562 € ; 0,03467 € ; 0,03214 € ; 0,03014 € ; 0,28357 € ; 0,26277 € ; 0,23486 € ; 0,21658 € ; 0,19725 € ; 0,19474 € 
-;PENINSULAAEQFIJOARMONIA6.1TD1.5;AEQ;PENINSULA;;ARMONIA;6.1TD;1,5; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,21978 € ; 0,19815 € ; 0,18794 € ; 0,17130 € ; 0,15354 € ; 0,15110 € 
;PENINSULAAEQFIJOEQUILIBRIO6.1TD1.5;AEQ;PENINSULA;;EQUILIBRIO;6.1TD;1,5; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,21978 € ; 0,19815 € ; 0,18794 € ; 0,17130 € ; 0,15354 € ; 0,15110 € 
-;PENINSULAAEQFIJOSIMETRIA6.1TD1.5;AEQ;PENINSULA;;SIMETRIA;6.1TD;1,5; 0,06292 € ; 0,05436 € ; 0,04371 € ; 0,03887 € ; 0,02064 € ; 0,01856 € ; 0,21978 € ; 0,19815 € ; 0,18794 € ; 0,17130 € ; 0,15354 € ; 0,15110 € 
-;PENINSULAAEQFIJOARMONIA6.1TD3;AEQ;PENINSULA;;ARMONIA;6.1TD;3; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,22128 € ; 0,19965 € ; 0,18944 € ; 0,17280 € ; 0,15504 € ; 0,15260 € 
-;PENINSULAAEQFIJOEQUILIBRIO6.1TD3;AEQ;PENINSULA;;EQUILIBRIO;6.1TD;3; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,22128 € ; 0,19965 € ; 0,18944 € ; 0,17280 € ; 0,15504 € ; 0,15260 € 
-;PENINSULAAEQFIJOSIMETRIA6.1TD3;AEQ;PENINSULA;;SIMETRIA;6.1TD;3; 0,06292 € ; 0,05436 € ; 0,04371 € ; 0,03887 € ; 0,02064 € ; 0,01856 € ; 0,22128 € ; 0,19965 € ; 0,18944 € ; 0,17280 € ; 0,15504 € ; 0,15260 € 
-;PENINSULAAEQFIJOARMONIA6.1TD4;AEQ;PENINSULA;;ARMONIA;6.1TD;4; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,22228 € ; 0,20065 € ; 0,19044 € ; 0,17380 € ; 0,15604 € ; 0,15360 € 
-;PENINSULAAEQFIJOEQUILIBRIO6.1TD4;AEQ;PENINSULA;;EQUILIBRIO;6.1TD;4; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,22228 € ; 0,20065 € ; 0,19044 € ; 0,17380 € ; 0,15604 € ; 0,15360 € 
-;PENINSULAAEQFIJOSIMETRIA6.1TD4;AEQ;PENINSULA;;SIMETRIA;6.1TD;4; 0,06292 € ; 0,05436 € ; 0,04371 € ; 0,03887 € ; 0,02064 € ; 0,01856 € ; 0,22228 € ; 0,20065 € ; 0,19044 € ; 0,17380 € ; 0,15604 € ; 0,15360 € 
-;PENINSULAAEQFIJOARMONIA6.1TD5;AEQ;PENINSULA;;ARMONIA;6.1TD;5; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,22328 € ; 0,20165 € ; 0,19144 € ; 0,17480 € ; 0,15704 € ; 0,15460 € 
-;PENINSULAAEQFIJOEQUILIBRIO6.1TD5;AEQ;PENINSULA;;EQUILIBRIO;6.1TD;5; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,22328 € ; 0,20165 € ; 0,19144 € ; 0,17480 € ; 0,15704 € ; 0,15460 € 
-;PENINSULAAEQFIJOSIMETRIA6.1TD5;AEQ;PENINSULA;;SIMETRIA;6.1TD;5; 0,06292 € ; 0,05436 € ; 0,04371 € ; 0,03887 € ; 0,02064 € ; 0,01856 € ; 0,22328 € ; 0,20165 € ; 0,19144 € ; 0,17480 € ; 0,15704 € ; 0,15460 € 
-;PENINSULAAEQFIJOARMONIA6.1TD6;AEQ;PENINSULA;;ARMONIA;6.1TD;6; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,22428 € ; 0,20265 € ; 0,19244 € ; 0,17580 € ; 0,15804 € ; 0,15560 € 
-;PENINSULAAEQFIJOEQUILIBRIO6.1TD6;AEQ;PENINSULA;;EQUILIBRIO;6.1TD;6; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,22428 € ; 0,20265 € ; 0,19244 € ; 0,17580 € ; 0,15804 € ; 0,15560 € 
-;PENINSULAAEQFIJOSIMETRIA6.1TD6;AEQ;PENINSULA;;SIMETRIA;6.1TD;6; 0,06292 € ; 0,05436 € ; 0,04371 € ; 0,03887 € ; 0,02064 € ; 0,01856 € ; 0,22428 € ; 0,20265 € ; 0,19244 € ; 0,17580 € ; 0,15804 € ; 0,15560 € 
-;PENINSULAAEQFIJOARMONIA6.1TD8;AEQ;PENINSULA;;ARMONIA;6.1TD;8; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,22628 € ; 0,30465 € ; 0,19444 € ; 0,17780 € ; 0,16004 € ; 0,15760 € 
-;PENINSULAAEQFIJOEQUILIBRIO6.1TD8;AEQ;PENINSULA;;EQUILIBRIO;6.1TD;8; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,22628 € ; 0,30465 € ; 0,19444 € ; 0,17780 € ; 0,16004 € ; 0,15760 € 
-;PENINSULAAEQFIJOSIMETRIA6.1TD8;AEQ;PENINSULA;;SIMETRIA;6.1TD;8; 0,06292 € ; 0,05436 € ; 0,04371 € ; 0,03887 € ; 0,02064 € ; 0,01856 € ; 0,22628 € ; 0,30465 € ; 0,19444 € ; 0,17780 € ; 0,16004 € ; 0,15760 € 
-;PENINSULAAEQFIJOARMONIA6.1TD10;AEQ;PENINSULA;;ARMONIA;6.1TD;10; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,22828 € ; 0,20665 € ; 0,19644 € ; 0,17980 € ; 0,16204 € ; 0,15960 € 
-;PENINSULAAEQFIJOEQUILIBRIO6.1TD10;AEQ;PENINSULA;;EQUILIBRIO;6.1TD;10; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,22828 € ; 0,20665 € ; 0,19644 € ; 0,17980 € ; 0,16204 € ; 0,15960 € 
-;PENINSULAAEQFIJOSIMETRIA6.1TD10;AEQ;PENINSULA;;SIMETRIA;6.1TD;10; 0,06292 € ; 0,05436 € ; 0,04371 € ; 0,03887 € ; 0,02064 € ; 0,01856 € ; 0,22828 € ; 0,20665 € ; 0,19644 € ; 0,17980 € ; 0,16204 € ; 0,15960 € 
-;PENINSULAAEQFIJOARMONIA6.1TD15;AEQ;PENINSULA;;ARMONIA;6.1TD;15; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,23328 € ; 0,21165 € ; 0,20144 € ; 0,18480 € ; 0,16704 € ; 0,16460 € 
-;PENINSULAAEQFIJOEQUILIBRIO6.1TD15;AEQ;PENINSULA;;EQUILIBRIO;6.1TD;15; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,23328 € ; 0,21165 € ; 0,20144 € ; 0,18480 € ; 0,16704 € ; 0,16460 € 
-;PENINSULAAEQFIJOSIMETRIA6.1TD15;AEQ;PENINSULA;;SIMETRIA;6.1TD;15; 0,06292 € ; 0,05436 € ; 0,04371 € ; 0,03887 € ; 0,02064 € ; 0,01856 € ; 0,23328 € ; 0,21165 € ; 0,20144 € ; 0,18480 € ; 0,16704 € ; 0,16460 € 
-;PENINSULAAEQFIJOARMONIA6.1TD20;AEQ;PENINSULA;;ARMONIA;6.1TD;20; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,23828 € ; 0,21665 € ; 0,20644 € ; 0,18980 € ; 0,17204 € ; 0,16960 € 
-;PENINSULAAEQFIJOEQUILIBRIO6.1TD20;AEQ;PENINSULA;;EQUILIBRIO;6.1TD;20; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,23828 € ; 0,21665 € ; 0,20644 € ; 0,18980 € ; 0,17204 € ; 0,16960 € 
-;PENINSULAAEQFIJOSIMETRIA6.1TD20;AEQ;PENINSULA;;SIMETRIA;6.1TD;20; 0,06292 € ; 0,05436 € ; 0,04371 € ; 0,03887 € ; 0,02064 € ; 0,01856 € ; 0,23828 € ; 0,21665 € ; 0,20644 € ; 0,18980 € ; 0,17204 € ; 0,16960 € 
-;PENINSULAAEQFIJOARMONIA6.1TD25;AEQ;PENINSULA;;ARMONIA;6.1TD;25; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,24328 € ; 0,22165 € ; 0,21144 € ; 0,19480 € ; 0,17704 € ; 0,17460 € 
-;PENINSULAAEQFIJOEQUILIBRIO6.1TD25;AEQ;PENINSULA;;EQUILIBRIO;6.1TD;25; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,24328 € ; 0,22165 € ; 0,21144 € ; 0,19480 € ; 0,17704 € ; 0,17460 € 
-;PENINSULAAEQFIJOSIMETRIA6.1TD25;AEQ;PENINSULA;;SIMETRIA;6.1TD;25; 0,06292 € ; 0,05436 € ; 0,04371 € ; 0,03887 € ; 0,02064 € ; 0,01856 € ; 0,24328 € ; 0,22165 € ; 0,21144 € ; 0,19480 € ; 0,17704 € ; 0,17460 € 
-;PENINSULAAEQFIJOARMONIA6.1TD30;AEQ;PENINSULA;;ARMONIA;6.1TD;30; 0,06292 € ; 0,05436 € ; 0,02830 € ; 0,02345 € ; 0,00523 € ; 0,00315 € ; 0,24828 € ; 0,22665 € ; 0,21644 € ; 0,19980 € ; 0,18204 € ; 0,17960 € 
-;PENINSULAAEQFIJOEQUILIBRIO6.1TD30;AEQ;PENINSULA;;EQUILIBRIO;6.1TD;30; 0,06292 € ; 0,05436 € ; 0,03651 € ; 0,03167 € ; 0,01345 € ; 0,01137 € ; 0,24828 € ; 0,22665 € ; 0,21644 € ; 0,19980 € ; 0,18204 € ; 0,17960 € 
